Плафон потолочный;Murano;602073;Murano 602073;;СтильКлассический; Высота, мм180; Диаметр, мм520; Масса, кг6,95; Количество ламп, шт7; Цоколь лампE14; Мощность лампы (Max), Вт40; Пылевлагозащита, IPIP20;"СтильКлассический; Высота, мм180; Диаметр, мм520; Масса, кг6,95; Количество ламп, шт7; Цоколь лампE14; Мощность лампы (Max), Вт40; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/kupit-lustru-optom/602073
Подвесное крепление для светильников 21191X/21391X/3801X;Zolla;590066;Zolla 590066;;СтильХай-тек; Высота, мм13; Диаметр, мм94; Масса, кг0,193;None;None;None;None;"СтильХай-тек; Высота, мм13; Диаметр, мм94; Масса, кг0,193";https://lightstar.ru/kupit-lustry-svetilniki-optom/nakladnye-tochechnye-svetilniki-pod-lampy/590066
Светильник точечный встраиваемый декоративный под заменяемые КЛЛ или LED лампы;Tensio;212114;Tensio 212114;;СтильКлассический; Высота, мм5; Диаметр, мм106; Масса, кг0,096;None; Цоколь лампGx53; Мощность лампы (Max), Вт13; Пылевлагозащита, IPIP20;"СтильКлассический; Высота, мм5; Диаметр, мм106; Масса, кг0,096; Цоколь лампGx53; Мощность лампы (Max), Вт13; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/212114
Светильник точечный встраиваемый декоративный со встроенными светодиодами;Speccio;070312;Speccio 070312;;СтильХай-тек; Высота, мм20; Диаметр, мм90; Масса, кг0,214;None;None;None; Пылевлагозащита, IPIP44;"СтильХай-тек; Высота, мм20; Диаметр, мм90; Масса, кг0,214; Пылевлагозащита, IPIP44";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/070312
Светильник точечный встраиваемый декоративный под заменяемые КЛЛ или LED лампы;Tensio;212115;Tensio 212115;;СтильКлассический; Высота, мм5; Диаметр, мм106; Масса, кг0,096;None; Цоколь лампGx53; Мощность лампы (Max), Вт13; Пылевлагозащита, IPIP20;"СтильКлассический; Высота, мм5; Диаметр, мм106; Масса, кг0,096; Цоколь лампGx53; Мощность лампы (Max), Вт13; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/212115
Светильник точечный встраиваемый декоративный под заменяемые КЛЛ или LED лампы;Tensio;212111;Tensio 212111;;СтильКлассический; Высота, мм5; Диаметр, мм106; Масса, кг0,096;None; Цоколь лампGx53; Мощность лампы (Max), Вт13; Пылевлагозащита, IPIP20;"СтильКлассический; Высота, мм5; Диаметр, мм106; Масса, кг0,096; Цоколь лампGx53; Мощность лампы (Max), Вт13; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/212111
Светильник точечный встраиваемый декоративный под заменяемые КЛЛ или LED лампы;Tensio;212121;Tensio 212121;;СтильКлассический; Высота, мм5;None; Масса, кг0,128;None; Цоколь лампGx53; Мощность лампы (Max), Вт13; Пылевлагозащита, IPIP20;"СтильКлассический; Высота, мм5; Масса, кг0,128; Цоколь лампGx53; Мощность лампы (Max), Вт13; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/212121
Светильник точечный встраиваемый декоративный под заменяемые КЛЛ или LED лампы;Tensio;212122;Tensio 212122;;СтильКлассический; Высота, мм5;None; Масса, кг0,128;None; Цоколь лампGx53; Мощность лампы (Max), Вт13; Пылевлагозащита, IPIP20;"СтильКлассический; Высота, мм5; Масса, кг0,128; Цоколь лампGx53; Мощность лампы (Max), Вт13; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/212122
Светильник точечный встраиваемый декоративный под заменяемые КЛЛ или LED лампы;Tensio;212125;Tensio 212125;;СтильКлассический; Высота, мм5;None; Масса, кг0,128;None; Цоколь лампGx53; Мощность лампы (Max), Вт13; Пылевлагозащита, IPIP20;"СтильКлассический; Высота, мм5; Масса, кг0,128; Цоколь лампGx53; Мощность лампы (Max), Вт13; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/212125
Светильник точечный встраиваемый декоративный под заменяемые КЛЛ или LED лампы;Tensio;212110;Tensio 212110;;СтильКлассический; Высота, мм5; Диаметр, мм106; Масса, кг0,096;None; Цоколь лампGx53; Мощность лампы (Max), Вт13; Пылевлагозащита, IPIP20;"СтильКлассический; Высота, мм5; Диаметр, мм106; Масса, кг0,096; Цоколь лампGx53; Мощность лампы (Max), Вт13; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/212110
Светильник точечный встраиваемый декоративный под заменяемые КЛЛ или LED лампы;Tensio;212112;Tensio 212112;;СтильКлассический; Высота, мм5; Диаметр, мм106; Масса, кг0,096;None; Цоколь лампGx53; Мощность лампы (Max), Вт13; Пылевлагозащита, IPIP20;"СтильКлассический; Высота, мм5; Диаметр, мм106; Масса, кг0,096; Цоколь лампGx53; Мощность лампы (Max), Вт13; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/212112
Светильник точечный встраиваемый декоративный под заменяемые КЛЛ или LED лампы;Tensio;212120;Tensio 212120;;СтильКлассический; Высота, мм5;None; Масса, кг0,128;None; Цоколь лампGx53; Мощность лампы (Max), Вт13; Пылевлагозащита, IPIP20;"СтильКлассический; Высота, мм5; Масса, кг0,128; Цоколь лампGx53; Мощность лампы (Max), Вт13; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/212120
Светильник точечный встраиваемый декоративный под заменяемые КЛЛ или LED лампы;Tensio;212124;Tensio 212124;;СтильКлассический; Высота, мм5;None; Масса, кг0,128;None; Цоколь лампGx53; Мощность лампы (Max), Вт13; Пылевлагозащита, IPIP20;"СтильКлассический; Высота, мм5; Масса, кг0,128; Цоколь лампGx53; Мощность лампы (Max), Вт13; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/212124
Светильник точечный встраиваемый декоративный под заменяемые галогенные или LED лампы;Teso;011085;Teso adj 011085;;СтильХай-тек; Высота, мм8; Диаметр, мм90; Масса, кг0,08; Количество ламп, шт1; Цоколь лампGu5.3 / GU10 / GZ10; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20;"СтильХай-тек; Высота, мм8; Диаметр, мм90; Масса, кг0,08; Количество ламп, шт1; Цоколь лампGu5.3 / GU10 / GZ10; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/011085
Светильник точечный встраиваемый декоративный под заменяемые галогенные или LED лампы;Teso;011089;Teso adj 011089;;СтильХай-тек; Высота, мм8; Диаметр, мм90; Масса, кг0,079; Количество ламп, шт1; Цоколь лампGu5.3 / GU10 / GZ10; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20;"СтильХай-тек; Высота, мм8; Диаметр, мм90; Масса, кг0,079; Количество ламп, шт1; Цоколь лампGu5.3 / GU10 / GZ10; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/011089
Светильник точечный встраиваемый декоративный под заменяемые галогенные или LED лампы;Teso;011087;Teso adj 011087;;СтильХай-тек; Высота, мм8; Диаметр, мм90; Масса, кг0,085; Количество ламп, шт1; Цоколь лампGu5.3 / GU10 / GZ10; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20;"СтильХай-тек; Высота, мм8; Диаметр, мм90; Масса, кг0,085; Количество ламп, шт1; Цоколь лампGu5.3 / GU10 / GZ10; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/011087
Светильник точечный встраиваемый декоративный со встроенными светодиодами;Speccio;070314;Speccio 070314;;СтильХай-тек; Высота, мм20; Диаметр, мм90; Масса, кг0,214;None;None;None; Пылевлагозащита, IPIP44;"СтильХай-тек; Высота, мм20; Диаметр, мм90; Масса, кг0,214; Пылевлагозащита, IPIP44";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/070314
Светильник точечный встраиваемый декоративный под заменяемые галогенные или LED лампы;Tondo;006204;Tondo 006204;;СтильКлассический; Высота, мм20; Диаметр, мм70; Масса, кг0,156; Количество ламп, шт1; Цоколь лампGu5.3 / GU10; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20;"СтильКлассический; Высота, мм20; Диаметр, мм70; Масса, кг0,156; Количество ламп, шт1; Цоколь лампGu5.3 / GU10; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/006204
Светильник точечный встраиваемый декоративный под заменяемые галогенные или LED лампы;Torcea;006332;Torcea 006332;;СтильКлассический; Высота, мм32; Диаметр, мм110; Масса, кг0,387; Количество ламп, шт1; Цоколь лампGu5.3; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20;"СтильКлассический; Высота, мм32; Диаметр, мм110; Масса, кг0,387; Количество ламп, шт1; Цоколь лампGu5.3; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/006332
Светильник точечный встраиваемый декоративный под заменяемые галогенные или LED лампы;Teso;011075;Teso fix 011075;;СтильХай-тек; Высота, мм5; Диаметр, мм77; Масса, кг0,042; Количество ламп, шт1; Цоколь лампGu5.3 / GU10 / GZ10; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20;"СтильХай-тек; Высота, мм5; Диаметр, мм77; Масса, кг0,042; Количество ламп, шт1; Цоколь лампGu5.3 / GU10 / GZ10; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/011075
Светильник точечный встраиваемый декоративный под заменяемые галогенные или LED лампы;Teso;011079;Teso fix 011079;;СтильХай-тек; Высота, мм5; Диаметр, мм77; Масса, кг0,042; Количество ламп, шт1; Цоколь лампGu5.3 / GU10 / GZ10; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20;"СтильХай-тек; Высота, мм5; Диаметр, мм77; Масса, кг0,042; Количество ламп, шт1; Цоколь лампGu5.3 / GU10 / GZ10; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/011079
Светильник точечный встраиваемый декоративный под заменяемые галогенные или LED лампы;Tondo;006205;Tondo 006205;;СтильКлассический; Высота, мм25; Диаметр, мм95; Масса, кг0,287; Количество ламп, шт1; Цоколь лампGu5.3 / GU10; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20;"СтильКлассический; Высота, мм25; Диаметр, мм95; Масса, кг0,287; Количество ламп, шт1; Цоколь лампGu5.3 / GU10; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/006205
Светильник точечный встраиваемый декоративный под заменяемые галогенные или LED лампы;Tondo;006200;Tondo 006200;;СтильКлассический; Высота, мм25; Диаметр, мм95; Масса, кг0,287; Количество ламп, шт1; Цоколь лампGu5.3 / GU10; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20;"СтильКлассический; Высота, мм25; Диаметр, мм95; Масса, кг0,287; Количество ламп, шт1; Цоколь лампGu5.3 / GU10; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/006200
Светильник точечный встраиваемый декоративный под заменяемые галогенные или LED лампы;Tondo;006201;Tondo 006201;;СтильКлассический; Высота, мм25; Диаметр, мм95; Масса, кг0,287; Количество ламп, шт1; Цоколь лампGu5.3 / GU10; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20;"СтильКлассический; Высота, мм25; Диаметр, мм95; Масса, кг0,287; Количество ламп, шт1; Цоколь лампGu5.3 / GU10; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/006201
Светильник точечный встраиваемый декоративный под заменяемые галогенные или LED лампы;Teso;011073;Teso fix 011073;;СтильХай-тек; Высота, мм5; Диаметр, мм77; Масса, кг0,042; Количество ламп, шт1; Цоколь лампGu5.3 / GU10 / GZ10; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20;"СтильХай-тек; Высота, мм5; Диаметр, мм77; Масса, кг0,042; Количество ламп, шт1; Цоколь лампGu5.3 / GU10 / GZ10; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/011073
Светильник точечный встраиваемый декоративный под заменяемые галогенные или LED лампы;Teso;011070;Teso fix 011070;;СтильХай-тек; Высота, мм5; Диаметр, мм77; Масса, кг0,042; Количество ламп, шт1; Цоколь лампGu5.3 / GU10 / GZ10; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20;"СтильХай-тек; Высота, мм5; Диаметр, мм77; Масса, кг0,042; Количество ламп, шт1; Цоколь лампGu5.3 / GU10 / GZ10; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/011070
Светильник точечный встраиваемый декоративный под заменяемые галогенные или LED лампы;Teso;011074;Teso fix 011074;;СтильХай-тек; Высота, мм5; Диаметр, мм77; Масса, кг0,042; Количество ламп, шт1; Цоколь лампGu5.3 / GU10 / GZ10; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20;"СтильХай-тек; Высота, мм5; Диаметр, мм77; Масса, кг0,042; Количество ламп, шт1; Цоколь лампGu5.3 / GU10 / GZ10; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/011074
Светильник точечный встраиваемый декоративный под заменяемые галогенные или LED лампы;Teso;011071;Teso fix 011071;;СтильХай-тек; Высота, мм5; Диаметр, мм77; Масса, кг0,042; Количество ламп, шт1; Цоколь лампGu5.3 / GU10 / GZ10; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20;"СтильХай-тек; Высота, мм5; Диаметр, мм77; Масса, кг0,042; Количество ламп, шт1; Цоколь лампGu5.3 / GU10 / GZ10; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/011071
Светильник точечный встраиваемый декоративный под заменяемые галогенные или LED лампы;Teso;011080;Teso adj 011080;;СтильХай-тек; Высота, мм8; Диаметр, мм90; Масса, кг0,081; Количество ламп, шт1; Цоколь лампGu5.3 / GU10 / GZ10; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20;"СтильХай-тек; Высота, мм8; Диаметр, мм90; Масса, кг0,081; Количество ламп, шт1; Цоколь лампGu5.3 / GU10 / GZ10; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/011080
Светильник точечный встраиваемый декоративный под заменяемые галогенные или LED лампы;Teso;011083;Teso adj 011083;;СтильХай-тек; Высота, мм8; Диаметр, мм90; Масса, кг0,082; Количество ламп, шт1; Цоколь лампGu5.3 / GU10 / GZ10; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20;"СтильХай-тек; Высота, мм8; Диаметр, мм90; Масса, кг0,082; Количество ламп, шт1; Цоколь лампGu5.3 / GU10 / GZ10; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/011083
Светильник точечный встраиваемый декоративный под заменяемые галогенные или LED лампы;Teso;011077;Teso fix 011077;;СтильХай-тек; Высота, мм5; Диаметр, мм77; Масса, кг0,045; Количество ламп, шт1; Цоколь лампGu5.3 / GU10 / GZ10; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20;"СтильХай-тек; Высота, мм5; Диаметр, мм77; Масса, кг0,045; Количество ламп, шт1; Цоколь лампGu5.3 / GU10 / GZ10; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/011077
Светильник точечный встраиваемый декоративный под заменяемые галогенные или LED лампы;Teso;011081;Teso adj 011081;;СтильХай-тек; Высота, мм8; Диаметр, мм90; Масса, кг0,08; Количество ламп, шт1; Цоколь лампGu5.3 / GU10 / GZ10; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20;"СтильХай-тек; Высота, мм8; Диаметр, мм90; Масса, кг0,08; Количество ламп, шт1; Цоколь лампGu5.3 / GU10 / GZ10; Мощность лампы (Max), Вт50; Пылевлагозащита, IPIP20";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/011081
Светильник светодиодный уличный;Arroto;378747;Arroto 378747;;СтильХай-тек; Высота, мм797; Диаметр, мм190; Масса, кг0,761;None;None;None; Пылевлагозащита, IPIP55;"СтильХай-тек; Высота, мм797; Диаметр, мм190; Масса, кг0,761; Пылевлагозащита, IPIP55";https://lightstar.ru/kupit-lustry-svetilniki-optom/ulichnye-svetilniki/378747
Светильник светодиодный уличный;Dito;380937;Dito 380937;;СтильХай-тек; Высота, мм525; Диаметр, мм37; Масса, кг0,424;None;None;None; Пылевлагозащита, IPIP55;"СтильХай-тек; Высота, мм525; Диаметр, мм37; Масса, кг0,424; Пылевлагозащита, IPIP55";https://lightstar.ru/kupit-lustry-svetilniki-optom/ulichnye-svetilniki/380937
Светильник светодиодный уличный;Arroto;378637;Arroto 378637;;СтильХай-тек; Высота, мм300; Диаметр, мм180; Масса, кг0,75;None;None;None; Пылевлагозащита, IPIP55;"СтильХай-тек; Высота, мм300; Диаметр, мм180; Масса, кг0,75; Пылевлагозащита, IPIP55";https://lightstar.ru/kupit-lustry-svetilniki-optom/ulichnye-svetilniki/378637
Светильник светодиодный уличный;Arroto;378647;Arroto 378647;;None;Высота, мм300; Диаметр, мм180; Масса, кг0,75;None;None;None; Пылевлагозащита, IPIP55;"Высота, мм300; Диаметр, мм180; Масса, кг0,75; Пылевлагозащита, IPIP55";https://lightstar.ru/kupit-lustry-svetilniki-optom/ulichnye-svetilniki/378647
Светильник светодиодный уличный;Dito;380935;Dito 380935;;СтильХай-тек; Высота, мм525; Диаметр, мм37; Масса, кг0,424;None;None;None; Пылевлагозащита, IPIP55;"СтильХай-тек; Высота, мм525; Диаметр, мм37; Масса, кг0,424; Пылевлагозащита, IPIP55";https://lightstar.ru/kupit-lustry-svetilniki-optom/ulichnye-svetilniki/380935
Светильник светодиодный уличный;Arroto;378947;Arroto 378947;;None;Высота, мм495; Диаметр, мм190; Масса, кг0,595;None;None;None; Пылевлагозащита, IPIP55;"Высота, мм495; Диаметр, мм190; Масса, кг0,595; Пылевлагозащита, IPIP55";https://lightstar.ru/kupit-lustry-svetilniki-optom/ulichnye-svetilniki/378947
Светильник светодиодный уличный;Arroto;378737;Arroto 378737;;None;Высота, мм797; Диаметр, мм190; Масса, кг0,761;None;None;None; Пылевлагозащита, IPIP55;"Высота, мм797; Диаметр, мм190; Масса, кг0,761; Пылевлагозащита, IPIP55";https://lightstar.ru/kupit-lustry-svetilniki-optom/ulichnye-svetilniki/378737
Светильник светодиодный уличный;Estra;383692;Estra 383692;;СтильХай-тек; Высота, мм16;None; Масса, кг0,49;None;None;None; Пылевлагозащита, IPIP55;"СтильХай-тек; Высота, мм16; Масса, кг0,49; Пылевлагозащита, IPIP55";https://lightstar.ru/kupit-lustry-svetilniki-optom/ulichnye-svetilniki/383692
Светильник светодиодный уличный;Estra;383694;Estra 383694;;СтильХай-тек; Высота, мм16;None; Масса, кг0,49;None;None;None; Пылевлагозащита, IPIP55;"СтильХай-тек; Высота, мм16; Масса, кг0,49; Пылевлагозащита, IPIP55";https://lightstar.ru/kupit-lustry-svetilniki-optom/ulichnye-svetilniki/383694
Светильник светодиодный уличный;Estra;383672;Estra 383672;;СтильХай-тек; Высота, мм16;None; Масса, кг0,49;None;None;None; Пылевлагозащита, IPIP55;"СтильХай-тек; Высота, мм16; Масса, кг0,49; Пылевлагозащита, IPIP55";https://lightstar.ru/kupit-lustry-svetilniki-optom/ulichnye-svetilniki/383672
Светильник светодиодный уличный;Estra;383592;Estra 383592;;СтильХай-тек; Высота, мм13;None; Масса, кг0,32;None;None;None; Пылевлагозащита, IPIP55;"СтильХай-тек; Высота, мм13; Масса, кг0,32; Пылевлагозащита, IPIP55";https://lightstar.ru/kupit-lustry-svetilniki-optom/ulichnye-svetilniki/383592
Светильник светодиодный уличный;Estra;383594;Estra 383594;;СтильХай-тек; Высота, мм13;None; Масса, кг0,32;None;None;None; Пылевлагозащита, IPIP55;"СтильХай-тек; Высота, мм13; Масса, кг0,32; Пылевлагозащита, IPIP55";https://lightstar.ru/kupit-lustry-svetilniki-optom/ulichnye-svetilniki/383594
Светильник светодиодный уличный;Estra;383572;Estra 383572;;СтильХай-тек; Высота, мм13;None; Масса, кг0,32;None;None;None; Пылевлагозащита, IPIP55;"СтильХай-тек; Высота, мм13; Масса, кг0,32; Пылевлагозащита, IPIP55";https://lightstar.ru/kupit-lustry-svetilniki-optom/ulichnye-svetilniki/383572
Светильник светодиодный уличный;Estra;383574;Estra 383574;;СтильХай-тек; Высота, мм13;None; Масса, кг0,32;None;None;None; Пылевлагозащита, IPIP55;"СтильХай-тек; Высота, мм13; Масса, кг0,32; Пылевлагозащита, IPIP55";https://lightstar.ru/kupit-lustry-svetilniki-optom/ulichnye-svetilniki/383574
Светильник светодиодный уличный;Arroto;378937;Arroto 378937;;None;Высота, мм495; Диаметр, мм190; Масса, кг0,595;None;None;None; Пылевлагозащита, IPIP55;"Высота, мм495; Диаметр, мм190; Масса, кг0,595; Пылевлагозащита, IPIP55";https://lightstar.ru/kupit-lustry-svetilniki-optom/ulichnye-svetilniki/378937
Светодиодная панель;Zocco;224064;Zocco 224064;;СтильКлассический; Высота, мм3;None; Масса, кг0,199;None;None;None; Пылевлагозащита, IPIP40;"СтильКлассический; Высота, мм3; Масса, кг0,199; Пылевлагозащита, IPIP40";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/224064
Светодиодная панель;Zocco;224152;Zocco 224152;;СтильКлассический; Высота, мм3;None; Масса, кг0,458;None;None;None; Пылевлагозащита, IPIP40;"СтильКлассический; Высота, мм3; Масса, кг0,458; Пылевлагозащита, IPIP40";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/224152
Светодиодная панель;Zocco;224184;Zocco 224184;;СтильКлассический; Высота, мм3;None; Масса, кг0,614;None;None;None; Пылевлагозащита, IPIP40;"СтильКлассический; Высота, мм3; Масса, кг0,614; Пылевлагозащита, IPIP40";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/224184
Светодиодная панель;Zocco;223184;Zocco 223184;;СтильКлассический; Высота, мм3; Диаметр, мм225; Масса, кг0,487;None;None;None; Пылевлагозащита, IPIP40;"СтильКлассический; Высота, мм3; Диаметр, мм225; Масса, кг0,487; Пылевлагозащита, IPIP40";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/223184
Светодиодная панель;Zocco;224182;Zocco 224182;;СтильКлассический; Высота, мм3;None; Масса, кг0,614;None;None;None; Пылевлагозащита, IPIP40;"СтильКлассический; Высота, мм3; Масса, кг0,614; Пылевлагозащита, IPIP40";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/224182
Светодиодная панель;Zocco;223062;Zocco 223062;;СтильКлассический; Высота, мм3; Диаметр, мм120; Масса, кг0,175;None;None;None; Пылевлагозащита, IPIP40;"СтильКлассический; Высота, мм3; Диаметр, мм120; Масса, кг0,175; Пылевлагозащита, IPIP40";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/223062
Светодиодная панель;Zocco;223064;Zocco 223064;;СтильКлассический; Высота, мм3; Диаметр, мм120; Масса, кг0,175;None;None;None; Пылевлагозащита, IPIP40;"СтильКлассический; Высота, мм3; Диаметр, мм120; Масса, кг0,175; Пылевлагозащита, IPIP40";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/223064
Светодиодная панель;Zocco;223122;Zocco 223122;;СтильКлассический; Высота, мм3; Диаметр, мм174; Масса, кг0,312;None;None;None; Пылевлагозащита, IPIP40;"СтильКлассический; Высота, мм3; Диаметр, мм174; Масса, кг0,312; Пылевлагозащита, IPIP40";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/223122
Светодиодная панель;Zocco;223124;Zocco 223124;;СтильКлассический; Высота, мм3; Диаметр, мм174; Масса, кг0,312;None;None;None; Пылевлагозащита, IPIP40;"СтильКлассический; Высота, мм3; Диаметр, мм174; Масса, кг0,312; Пылевлагозащита, IPIP40";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/223124
Светодиодная панель;Zocco;223182;Zocco 223182;;СтильКлассический; Высота, мм3; Диаметр, мм225; Масса, кг0,487;None;None;None; Пылевлагозащита, IPIP40;"СтильКлассический; Высота, мм3; Диаметр, мм225; Масса, кг0,487; Пылевлагозащита, IPIP40";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/223182
Светодиодная панель;Zocco;224062;Zocco 224062;;СтильКлассический; Высота, мм3;None; Масса, кг0,199;None;None;None; Пылевлагозащита, IPIP40;"СтильКлассический; Высота, мм3; Масса, кг0,199; Пылевлагозащита, IPIP40";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/224062
Светодиодная панель;Zocco;221092;Zocco 221092;;СтильКлассический; Высота, мм20; Диаметр, мм91; Масса, кг0,087;None;None;None; Пылевлагозащита, IPIP40;"СтильКлассический; Высота, мм20; Диаметр, мм91; Масса, кг0,087; Пылевлагозащита, IPIP40";https://lightstar.ru/kupit-lustry-svetilniki-optom/vstraivaemye-tochechnye-svetilniki-pod-lampy/221092
